customer_id,age,gender,region,employment_type,annual_income,account_tenure_years,avg_monthly_balance,monthly_salary_credit,monthly_spend,credit_card,credit_utilization_pct,overdraft_usage,overdraft_frequency,missed_payments,digital_logins_per_month,branch_visits_per_year,customer_support_calls,complaints_raised,satisfaction_score,churn_risk
CUST_0406,23,Female,Urban,Self-Employed,1067532,12,0,78626,5479,No,65.99861349355069,Yes,0,0,24,3,4,No,8,Low
CUST_0407,32,Female,Urban,Salaried,733569,20,197898,35078,54041,Yes,87.14254385087429,No,4,0,17,4,1,No,1,High
CUST_0408,60,Male,Urban,Salaried,1232794,7,143903,59260,75469,Yes,28.843941896335135,No,0,1,22,3,2,No,3,Medium
CUST_0409,54,Male,Urban,Salaried,806450,3,58123,44211,82669,Yes,33.036143332057044,No,0,1,18,6,4,Yes,3,Medium
CUST_0410,50,Female,Urban,Salaried,650840,3,271898,43282,65369,No,57.89151575208486,No,1,1,19,6,2,Yes,5,Low
CUST_0411,25,Female,Urban,Student,655981,4,126961,6704,30915,Yes,85.54684369462629,No,1,0,17,2,5,No,7,High
CUST_0412,61,Female,Urban,Self-Employed,1528995,0,37108,110179,6698,Yes,32.00414635686935,No,0,0,12,0,2,No,1,Medium
CUST_0413,61,Female,Rural,Salaried,590305,16,188538,49403,11078,Yes,11.688755475044879,Yes,5,0,22,6,1,No,1,High
CUST_0414,22,Male,Semi-Urban,Self-Employed,1302072,1,151843,104901,23275,Yes,60.78546515681016,No,1,0,23,4,1,No,10,Low
CUST_0415,56,Male,Urban,Salaried,452586,7,151566,102063,32778,Yes,64.97670182855748,Yes,2,0,28,4,1,No,6,Low
CUST_0416,21,Female,Semi-Urban,Salaried,1020766,6,85939,31420,51006,Yes,45.15328626088067,No,3,0,21,6,2,No,5,High
CUST_0417,23,Male,Urban,Salaried,953979,14,156039,37347,29645,No,31.046668508563734,No,2,3,27,1,1,No,3,High
CUST_0418,62,Male,Urban,Salaried,1417429,24,99059,146815,63474,Yes,69.85946827480116,No,0,1,18,4,2,No,3,Medium
CUST_0419,49,Female,Semi-Urban,Salaried,620959,4,164475,122527,49193,Yes,58.200900113699106,No,1,0,16,2,4,No,4,Medium
CUST_0420,47,Male,Urban,Self-Employed,524267,1,0,69054,55263,No,25.78911207741268,Yes,1,0,17,3,2,No,10,Low
CUST_0421,64,Female,Urban,Student,809221,6,85290,77721,83506,Yes,46.22736828264179,No,2,0,15,0,5,Yes,2,Medium
CUST_0422,52,Male,Rural,Salaried,1432680,7,257772,51074,25494,No,11.207311699383837,Yes,0,0,23,6,3,No,9,Low
CUST_0423,57,Female,Rural,Salaried,540544,6,58634,82970,65467,Yes,62.147261410948005,Yes,1,0,15,3,4,No,4,Medium
CUST_0424,33,Male,Semi-Urban,Salaried,150000,6,71692,48484,54650,No,38.444160765428606,No,2,1,17,3,1,No,10,Low
CUST_0425,30,Male,Semi-Urban,Salaried,870918,13,84163,9029,46662,No,34.107229190381574,Yes,2,1,24,5,1,No,3,Medium
CUST_0426,59,Male,Semi-Urban,Salaried,1182333,20,22815,30353,77131,No,44.17813787118914,No,0,0,15,2,2,No,10,Low
CUST_0427,47,Male,Urban,Salaried,495167,17,0,70632,76975,Yes,46.00769248325619,No,0,0,18,1,1,Yes,7,Low
CUST_0428,36,Male,Urban,Self-Employed,1146776,5,101553,36067,31337,Yes,67.373251539139,Yes,2,1,23,8,3,No,9,Low
CUST_0429,34,Male,Urban,Salaried,487431,3,130868,67981,50445,Yes,59.77726328313054,Yes,1,0,16,2,2,No,2,Medium
CUST_0430,36,Female,Urban,Salaried,798704,9,115799,37760,62030,No,41.08976803017993,No,2,0,18,4,0,No,6,Low
CUST_0431,45,Male,Semi-Urban,Salaried,1113438,17,108409,46529,48174,No,64.09170374297489,No,2,0,16,4,0,No,5,Low
CUST_0432,43,Female,Urban,Salaried,434387,11,123443,95594,69625,Yes,55.01843134229033,No,2,1,20,3,0,No,1,Medium
CUST_0433,54,Female,Rural,Salaried,913529,15,201827,77424,62029,Yes,34.33500909284908,No,0,0,13,2,2,No,7,Low
CUST_0434,43,Female,Rural,Self-Employed,1275240,24,104764,69710,100814,Yes,41.88204604408785,No,1,1,19,3,2,No,1,Medium
CUST_0435,40,Male,Semi-Urban,Salaried,1015876,6,74073,96368,16743,Yes,41.29442777892198,No,2,1,16,3,1,No,10,Low
CUST_0436,26,Female,Semi-Urban,Self-Employed,597780,5,97509,84418,51939,Yes,57.63153357935504,Yes,1,1,24,4,3,No,9,Low
CUST_0437,29,Male,Rural,Salaried,1381551,4,166347,113396,32287,Yes,35.82443463195896,No,3,1,13,5,1,Yes,4,High
CUST_0438,18,Male,Urban,Salaried,1080437,2,232962,56204,70102,No,35.23977033945917,No,2,1,20,5,2,No,8,Low
CUST_0439,18,Other,Semi-Urban,Salaried,198843,11,69748,57110,14570,No,94.21893273584897,No,3,0,18,3,1,No,1,High
CUST_0440,64,Male,Urban,Self-Employed,1152485,14,127914,30966,63657,No,68.4933870436776,No,0,1,19,3,2,No,5,Low
CUST_0441,51,Female,Semi-Urban,Salaried,650019,9,147068,57130,39248,Yes,25.98498338937152,No,1,2,21,3,2,No,3,High
CUST_0442,49,Female,Urban,Self-Employed,918797,19,40593,98943,36645,No,59.273524848554956,Yes,1,0,26,5,1,No,4,Medium
CUST_0443,42,Female,Rural,Salaried,1202801,18,121633,108999,18837,No,47.95875164137943,No,0,0,20,7,2,No,4,Medium
CUST_0444,57,Female,Rural,Self-Employed,657638,15,2746,98809,43373,Yes,54.788779381502344,No,0,1,18,1,0,No,8,Low
CUST_0445,62,Male,Urban,Salaried,274042,10,0,16174,82112,No,48.43353311412761,No,2,0,18,5,3,No,10,Low
CUST_0446,18,Male,Urban,Self-Employed,1376940,7,149339,102494,54370,Yes,74.7410661371309,Yes,1,2,25,3,1,No,10,High
CUST_0447,33,Female,Rural,Salaried,1257604,2,89290,14844,70692,Yes,53.64050861628615,No,3,1,18,2,3,Yes,3,High
CUST_0448,56,Male,Urban,Student,819460,22,136182,96943,96616,Yes,43.44778254464281,No,1,0,17,3,4,No,1,Medium
CUST_0449,22,Male,Rural,Salaried,1148697,6,118568,58966,61593,Yes,71.05476442457544,No,4,0,13,1,1,No,5,High
CUST_0450,39,Male,Semi-Urban,Salaried,720714,22,41887,91075,41030,No,50.8321260271968,Yes,1,2,18,5,5,No,2,High
CUST_0451,46,Male,Urban,Salaried,883939,6,116379,30026,66681,Yes,48.03696448322645,No,1,1,18,3,0,No,6,Low
CUST_0452,20,Male,Urban,Self-Employed,799499,13,21351,105135,41392,Yes,52.85056506215286,Yes,3,0,26,3,3,No,4,High
CUST_0453,29,Male,Urban,Salaried,734869,1,231277,26050,42389,Yes,42.659774415840836,No,0,0,23,7,3,No,9,Low
CUST_0454,43,Female,Semi-Urban,Self-Employed,975755,9,11522,49946,17002,No,45.23067482488672,No,1,0,19,6,2,No,7,Low
CUST_0455,33,Female,Urban,Salaried,427137,18,104337,40057,78156,Yes,30.33263528095318,Yes,3,1,30,1,1,Yes,2,High
CUST_0456,54,Female,Semi-Urban,Salaried,761946,8,36618,17371,45349,No,26.22081950940303,No,0,1,24,2,0,No,7,Low
CUST_0457,39,Male,Urban,Salaried,960067,15,165633,72835,59552,No,20.03574033793901,No,4,0,14,6,5,No,10,High
CUST_0458,46,Male,Semi-Urban,Student,1493335,18,93485,124182,29100,Yes,10.2004178300731,No,0,0,16,3,0,No,8,Low
CUST_0459,31,Male,Rural,Self-Employed,441363,17,78506,150007,65898,Yes,23.007065965386087,No,3,0,21,3,0,No,3,High
CUST_0460,45,Female,Rural,Student,1032193,8,188256,72914,35951,No,40.64332413832686,No,0,0,22,6,1,No,3,Medium
CUST_0461,22,Female,Urban,Salaried,1070552,15,122354,103500,51457,Yes,47.57793956114092,No,2,1,18,4,2,No,2,Medium
CUST_0462,64,Male,Rural,Self-Employed,193148,12,161331,76962,76945,Yes,38.21758592130899,No,1,2,15,9,1,Yes,1,High
CUST_0463,47,Female,Semi-Urban,Self-Employed,993686,9,41493,84966,74768,No,0.0,No,1,1,25,7,5,No,3,Medium
CUST_0464,63,Male,Semi-Urban,Salaried,1158099,24,7614,59735,54449,Yes,84.36465894405856,No,1,1,18,6,1,No,10,High
CUST_0465,22,Female,Rural,Self-Employed,1056028,19,128576,75852,10796,Yes,72.16200307225955,Yes,1,0,24,2,2,No,7,High
CUST_0466,29,Female,Urban,Student,820625,13,94492,86124,129820,Yes,56.14399628042822,No,1,0,15,5,3,No,9,Low
CUST_0467,33,Female,Urban,Self-Employed,966634,11,170114,52646,98646,Yes,92.68726681383171,No,0,0,13,4,1,Yes,9,High
CUST_0468,43,Female,Rural,Self-Employed,909445,24,113607,67675,73066,No,20.565897062907233,No,4,1,24,1,1,No,6,High
CUST_0469,43,Female,Urban,Salaried,258689,18,136406,68247,36169,No,92.1906280156501,No,1,1,20,3,1,Yes,6,High
CUST_0470,38,Male,Rural,Salaried,917662,6,0,94792,52160,No,20.869648081236303,No,0,0,10,8,2,No,5,Low
CUST_0471,56,Female,Rural,Student,721525,22,271074,38019,41414,No,50.96844813228391,No,1,1,26,5,1,No,2,Medium
CUST_0472,53,Male,Urban,Salaried,603312,14,106860,68453,86596,Yes,13.154066871644893,No,1,0,26,4,2,No,7,Low
CUST_0473,50,Female,Rural,Self-Employed,1719739,15,175806,127360,61562,Yes,45.36735238860917,No,1,0,15,3,2,Yes,1,Medium
CUST_0474,47,Female,Urban,Self-Employed,1288415,7,53112,104921,35395,Yes,54.65416244995971,Yes,0,0,21,3,4,No,6,Low
CUST_0475,54,Female,Semi-Urban,Self-Employed,447439,9,144640,110475,43231,Yes,41.13274172163613,No,1,1,24,2,1,No,4,Medium
CUST_0476,40,Male,Semi-Urban,Student,971322,3,15772,70732,83029,No,62.84693610225344,No,2,1,25,9,3,No,3,Medium
CUST_0477,27,Female,Rural,Salaried,1360308,18,156165,79629,95002,No,47.47536123718143,No,3,0,24,5,3,No,1,High
CUST_0478,22,Female,Urban,Salaried,326330,18,91522,100067,93208,Yes,31.939631790562267,No,1,1,23,2,3,No,6,Low
CUST_0479,53,Female,Urban,Salaried,876944,20,122335,116807,73925,Yes,30.829667054941517,Yes,0,1,14,1,3,Yes,7,Low
CUST_0480,51,Male,Semi-Urban,Salaried,893425,14,175837,11451,48684,Yes,65.2728443153924,Yes,1,0,22,10,0,Yes,1,Medium
CUST_0481,48,Male,Semi-Urban,Salaried,403927,13,21396,30536,5000,Yes,28.656449254825812,No,1,0,14,7,0,No,1,Medium
CUST_0482,27,Male,Semi-Urban,Salaried,982842,0,65240,109283,62429,Yes,67.88507426212342,No,1,1,23,3,2,No,7,Low
CUST_0483,36,Male,Urban,Self-Employed,1240686,15,156585,61693,54954,Yes,75.56779482079827,No,1,0,19,1,2,No,6,High
CUST_0484,49,Female,Urban,Student,1377816,9,287857,49848,58499,No,3.2821534413467504,No,0,1,22,6,0,No,7,Low
CUST_0485,18,Male,Urban,Salaried,762722,18,108953,32375,56347,No,73.32315968252587,Yes,0,0,17,0,1,No,8,High
CUST_0486,22,Other,Rural,Salaried,1725575,21,167290,53349,21843,Yes,96.51056746111747,Yes,0,1,21,5,0,No,8,High
CUST_0487,62,Male,Urban,Student,150000,2,111442,27928,68935,Yes,51.300094030048214,No,2,0,18,2,1,No,9,Low
CUST_0488,21,Male,Urban,Salaried,974675,4,275379,132732,70805,Yes,59.977104632370555,No,0,0,20,3,1,No,9,Low
CUST_0489,33,Female,Rural,Salaried,355696,8,0,69326,72058,No,70.92513310922897,No,2,2,19,9,0,No,7,High
CUST_0490,41,Female,Urban,Salaried,881563,17,127569,68261,78664,No,38.112942120524444,No,2,0,27,3,1,No,9,Low
CUST_0491,33,Female,Rural,Salaried,667332,10,0,87642,70101,No,49.55700558844674,No,3,3,14,5,2,No,6,High
CUST_0492,19,Female,Semi-Urban,Salaried,1027407,15,0,98870,44749,Yes,12.145011759422268,Yes,1,1,25,5,5,Yes,9,Low
CUST_0493,45,Female,Rural,Student,805591,1,143796,98376,53229,No,48.465875713261276,No,4,0,17,3,0,No,2,High
CUST_0494,49,Male,Urban,Salaried,560905,11,131159,102208,57278,Yes,57.452799891113536,No,0,0,8,5,0,No,2,Medium
CUST_0495,44,Other,Urban,Salaried,583898,21,97213,51074,57692,No,57.904075573161734,Yes,1,1,20,4,3,No,6,Low
CUST_0496,37,Other,Semi-Urban,Salaried,1526360,5,111504,61063,79955,Yes,71.63561808993951,No,1,2,20,4,6,No,3,High
CUST_0497,41,Female,Rural,Salaried,1005233,10,367863,93070,71091,Yes,25.629945546611772,No,2,1,16,2,2,No,2,Medium
CUST_0498,29,Male,Semi-Urban,Self-Employed,254254,7,99345,54178,106933,No,31.68483108316259,No,0,0,22,3,1,No,8,Low
CUST_0499,52,Female,Urban,Self-Employed,1042775,11,160809,69846,110161,Yes,92.38768364978388,No,3,1,22,6,1,No,7,High
CUST_0500,50,Male,Semi-Urban,Self-Employed,781863,1,68050,81962,56991,Yes,41.24179065590725,No,0,0,21,4,1,No,8,Low
CUST_0501,50,Male,Semi-Urban,Salaried,851610,8,143618,93555,5000,Yes,50.0008446828082,Yes,1,0,14,0,2,No,6,Low
CUST_0502,60,Male,Semi-Urban,Student,1136960,14,100941,16669,85920,Yes,43.32474895686947,Yes,2,0,22,4,2,No,9,Low
CUST_0503,54,Male,Semi-Urban,Self-Employed,1264129,1,87158,91442,41490,Yes,24.45797934237444,Yes,1,1,16,1,1,No,9,Low
CUST_0504,29,Female,Rural,Self-Employed,549415,0,265511,62988,34962,Yes,85.58823027229516,No,2,0,23,5,0,No,2,High
CUST_0505,20,Female,Semi-Urban,Salaried,839590,9,214174,91223,45038,Yes,31.807464701984856,Yes,1,2,27,5,2,No,10,High
CUST_0506,18,Female,Urban,Salaried,658861,1,130939,93307,43833,Yes,16.81786190732675,No,1,1,26,6,5,Yes,5,Low
CUST_0507,50,Male,Urban,Salaried,1058901,11,0,118237,70306,No,33.73149306743121,Yes,2,1,21,4,4,No,9,Low
CUST_0508,57,Male,Urban,Self-Employed,768693,22,91119,110603,16014,Yes,0.0,No,0,1,20,2,1,No,3,Medium
CUST_0509,27,Male,Urban,Salaried,860238,7,336242,110397,28056,Yes,28.717813375420455,Yes,1,1,15,2,3,No,5,Low
CUST_0510,60,Other,Urban,Salaried,755403,4,101547,113310,63578,Yes,20.796785053691835,No,2,0,15,4,2,No,8,Low
CUST_0511,61,Male,Urban,Self-Employed,812858,21,208257,78741,70573,No,60.435715773183105,Yes,0,0,15,1,2,No,2,Medium
CUST_0512,46,Female,Urban,Self-Employed,1446627,0,235355,70965,71038,No,28.16464401100319,No,0,0,25,1,3,No,6,Low
CUST_0513,30,Female,Urban,Student,1686768,14,137517,96184,35324,Yes,67.19509838947121,No,1,2,13,7,1,Yes,4,High
CUST_0514,29,Male,Rural,Salaried,981982,5,52654,91962,30543,No,79.96209982673304,No,1,1,25,6,6,No,6,High
CUST_0515,48,Female,Rural,Self-Employed,815010,11,0,60728,42334,No,64.52938340718998,Yes,6,1,23,3,5,No,3,High
CUST_0516,63,Female,Urban,Salaried,291527,7,174733,82144,60996,No,39.61529277849809,Yes,0,1,20,5,2,Yes,6,Low
CUST_0517,19,Female,Rural,Salaried,583853,12,54819,68947,92136,No,48.527862417639824,No,0,0,21,2,3,No,7,Low
CUST_0518,52,Female,Semi-Urban,Salaried,805642,18,134092,44382,5000,No,6.875376496398509,No,2,3,22,5,2,No,10,High
CUST_0519,40,Male,Urban,Salaried,599727,0,20014,108713,49481,No,41.65551568696901,No,3,0,17,8,0,No,3,High
CUST_0520,34,Male,Urban,Salaried,636534,10,98780,71655,21683,No,23.489038298329174,No,2,1,23,5,0,No,5,Low
CUST_0521,43,Female,Semi-Urban,Self-Employed,1401386,19,122697,131461,13693,Yes,62.35815952873247,No,1,0,17,2,1,No,8,Low
CUST_0522,25,Female,Semi-Urban,Salaried,860076,0,141487,21235,79173,No,100.0,No,0,0,22,5,3,No,2,High
CUST_0523,46,Male,Semi-Urban,Self-Employed,891374,7,30814,53296,68615,No,57.49554089934523,No,3,0,22,5,2,Yes,7,High
CUST_0524,43,Female,Urban,Salaried,614033,4,215752,70979,66235,Yes,0.0,No,1,1,14,7,2,No,1,Medium
CUST_0525,27,Female,Urban,Salaried,1262140,16,72248,104121,78025,No,35.96924517714068,Yes,0,0,27,5,4,No,7,Low
CUST_0526,43,Female,Urban,Salaried,775597,7,0,81984,43007,Yes,48.06227313436137,No,1,0,8,2,0,No,1,Medium
CUST_0527,51,Male,Urban,Salaried,667697,24,111278,79314,44184,Yes,47.18393563150659,Yes,0,0,20,4,2,No,4,Medium
CUST_0528,58,Female,Urban,Salaried,296737,9,122750,36182,109643,No,26.72967185978117,No,1,1,23,6,0,No,4,Medium
CUST_0529,24,Female,Urban,Salaried,828614,1,132847,35291,48835,Yes,51.13229356592338,No,3,0,14,2,7,No,5,High
CUST_0530,21,Male,Rural,Salaried,656779,8,228970,79675,73378,Yes,13.937479077015318,No,1,0,20,2,1,No,2,Medium
CUST_0531,62,Male,Rural,Salaried,1439602,23,101084,29076,55159,Yes,21.377281932873327,No,2,0,16,1,1,No,6,Low
CUST_0532,28,Other,Urban,Salaried,1495364,22,110430,54043,8793,Yes,61.14494104009279,No,2,1,18,4,4,No,6,Low
CUST_0533,46,Male,Rural,Student,417651,2,31745,85027,5000,Yes,19.60841922800435,No,1,0,17,4,3,No,8,Low
CUST_0534,53,Female,Urban,Salaried,457246,17,185644,40530,40525,Yes,58.455290137306434,No,0,1,15,5,2,No,10,Low
CUST_0535,42,Female,Urban,Self-Employed,753288,6,134744,118160,81402,Yes,10.763405633598552,Yes,1,1,15,0,1,No,1,Medium
CUST_0536,38,Male,Urban,Self-Employed,564386,14,86397,106718,74707,No,89.12064709479341,Yes,2,1,14,6,1,No,4,High
CUST_0537,53,Female,Semi-Urban,Student,926095,20,0,22857,77851,No,25.643251939898633,No,1,0,15,5,2,No,2,Medium
CUST_0538,27,Male,Rural,Self-Employed,735681,21,235552,42028,30323,Yes,39.408335704913895,Yes,0,0,18,4,1,No,8,Low
CUST_0539,54,Female,Semi-Urban,Salaried,948186,19,21785,1426,95396,No,53.265331527260145,No,0,2,22,6,3,No,4,High
CUST_0540,26,Male,Urban,Self-Employed,1205632,17,72697,46522,30877,Yes,30.866251187472642,No,1,1,21,4,2,No,8,Low
CUST_0541,41,Female,Semi-Urban,Self-Employed,477522,24,148667,92991,60320,Yes,48.58514902678261,No,1,2,16,0,0,Yes,2,High
CUST_0542,52,Male,Urban,Salaried,1198323,2,24275,57583,54741,Yes,59.38391811300314,No,2,1,28,2,2,Yes,4,Medium
CUST_0543,52,Male,Rural,Salaried,594971,22,519,83823,50653,No,69.01533081258714,No,1,0,18,5,2,Yes,9,Low
CUST_0544,53,Other,Semi-Urban,Salaried,1601968,13,0,24329,88464,No,64.78743589932392,No,0,0,19,4,3,No,5,Low
CUST_0545,35,Male,Urban,Self-Employed,1417341,23,177679,93939,37372,Yes,40.70473840493315,No,1,4,19,3,1,No,6,High
CUST_0546,56,Female,Semi-Urban,Self-Employed,810421,1,76385,53346,21259,Yes,41.33420564890994,Yes,0,0,23,7,5,No,10,Low
CUST_0547,49,Male,Semi-Urban,Salaried,512745,13,354181,70365,55499,Yes,100.0,No,0,0,17,2,2,No,9,High
CUST_0548,41,Female,Urban,Salaried,445796,21,40451,67213,45004,Yes,68.7472267062323,No,1,0,15,5,1,No,9,Low
CUST_0549,40,Male,Semi-Urban,Salaried,1155769,10,46283,31853,139434,No,21.954408591994657,No,0,0,19,5,2,No,7,Low
CUST_0550,49,Other,Urban,Salaried,839359,15,74768,35407,71912,Yes,47.49970409413879,No,1,0,20,3,2,Yes,2,Medium
CUST_0551,54,Male,Semi-Urban,Student,1174403,7,139450,99033,44766,No,36.621421530545184,No,2,0,16,1,2,No,7,Low
CUST_0552,29,Male,Rural,Salaried,1621480,6,82383,81969,28597,Yes,41.61664415192226,No,3,2,12,3,1,No,9,High
CUST_0553,30,Male,Rural,Salaried,580365,10,168986,101501,7992,No,14.262621057297803,No,3,1,8,3,1,No,2,High
CUST_0554,40,Male,Semi-Urban,Salaried,419451,2,41712,79739,29369,No,34.70191914035117,No,0,1,14,8,2,No,7,Low
CUST_0555,42,Female,Semi-Urban,Self-Employed,917396,16,9472,74289,57873,Yes,90.28889432984784,Yes,2,0,14,2,3,Yes,7,High
CUST_0556,52,Male,Urban,Salaried,1250665,13,0,18219,90683,No,59.476907521887576,No,3,1,9,4,4,Yes,3,High
CUST_0557,58,Female,Semi-Urban,Self-Employed,520838,5,0,61888,83042,No,0.0,No,2,0,25,5,1,No,6,Low
CUST_0558,47,Male,Urban,Salaried,862118,7,78554,69178,60727,Yes,75.41808731244868,Yes,1,0,16,4,1,No,8,High
CUST_0559,34,Male,Urban,Salaried,1329515,21,95921,128593,46920,Yes,72.24073807272903,No,1,2,17,3,2,Yes,10,High
CUST_0560,37,Female,Urban,Salaried,278492,4,69485,90608,61720,No,36.01786739233959,Yes,0,1,20,5,0,No,8,Low
CUST_0561,42,Female,Urban,Salaried,932361,7,219472,116081,42034,Yes,62.931588594580376,No,2,0,14,1,3,Yes,3,Medium
CUST_0562,39,Male,Semi-Urban,Salaried,660963,1,218242,87926,97959,Yes,23.515019729569982,No,0,0,25,2,4,No,6,Low
CUST_0563,30,Male,Urban,Student,893454,14,93215,48660,50270,Yes,33.24360709334107,No,1,1,22,4,2,No,2,Medium
CUST_0564,36,Male,Semi-Urban,Self-Employed,1098424,11,0,73513,52841,No,82.46365901674633,No,1,0,18,4,2,No,2,High
CUST_0565,53,Female,Urban,Student,927282,16,74663,77086,5000,No,38.206749003257286,Yes,2,0,20,5,4,No,8,Low
CUST_0566,29,Female,Urban,Salaried,496422,0,72014,41825,50114,No,0.0,Yes,0,0,17,4,0,No,10,Low
CUST_0567,58,Male,Semi-Urban,Student,674563,14,67429,58468,75912,Yes,43.41741943046658,No,3,1,10,1,2,Yes,5,High
CUST_0568,36,Female,Urban,Salaried,1349307,13,64182,63826,28306,Yes,43.03529017714108,No,1,0,20,8,1,Yes,5,Low
CUST_0569,29,Female,Urban,Salaried,965126,19,67722,118168,36231,No,74.95921423433649,No,0,0,13,3,1,No,4,High
CUST_0570,26,Female,Semi-Urban,Salaried,1144111,21,89076,7577,74817,No,45.358410554394,No,0,0,25,2,0,No,10,Low
CUST_0571,24,Female,Urban,Salaried,937603,15,69156,106174,18083,Yes,34.46044221399268,No,1,1,20,5,2,Yes,4,Medium
CUST_0572,45,Male,Rural,Self-Employed,1133190,8,136665,41896,81445,Yes,71.12640363078015,No,4,0,17,2,4,Yes,8,High
CUST_0573,31,Male,Urban,Salaried,711348,0,148829,28837,41696,Yes,48.019755812527755,No,1,0,15,6,2,No,3,Medium
CUST_0574,48,Male,Urban,Salaried,581370,16,47148,105398,45285,No,26.249432960857074,Yes,0,0,17,5,2,No,3,Medium
CUST_0575,36,Male,Semi-Urban,Self-Employed,1117294,12,221685,91956,26903,No,73.87493901354044,No,1,2,18,1,0,No,8,High
CUST_0576,64,Female,Urban,Salaried,1244580,20,41595,107635,64451,No,49.84154411291998,No,3,0,16,6,3,No,3,High
CUST_0577,33,Female,Urban,Salaried,530001,20,0,94021,116496,No,45.07314916698594,Yes,1,1,14,4,1,No,2,Medium
CUST_0578,22,Male,Urban,Salaried,648419,4,150462,131795,74537,Yes,49.44770978529136,No,1,0,27,6,3,No,5,Low
CUST_0579,52,Male,Urban,Self-Employed,792870,9,54607,86761,33392,No,18.233290714585074,No,1,1,17,3,6,No,3,Medium
CUST_0580,29,Male,Rural,Self-Employed,1416938,5,145703,65305,83390,No,31.808655595541566,No,0,0,21,5,4,No,6,Low
CUST_0581,42,Female,Urban,Salaried,1047097,23,0,80287,47083,Yes,45.08956504581958,No,1,0,13,1,0,No,7,Low
CUST_0582,38,Male,Semi-Urban,Salaried,386569,18,231396,107304,89362,No,40.133407624383004,Yes,1,1,22,5,1,No,3,Medium
CUST_0583,53,Female,Rural,Salaried,817456,24,173783,46618,75166,Yes,76.81070957041489,No,1,2,13,4,1,No,9,High
CUST_0584,40,Male,Urban,Self-Employed,763942,12,0,50443,5000,No,50.435146318175086,Yes,0,0,19,4,2,No,10,Low
CUST_0585,33,Male,Rural,Salaried,439355,0,1697,60731,29898,No,66.37259806591007,No,2,0,17,2,3,Yes,1,Medium
CUST_0586,56,Other,Urban,Salaried,813322,19,253781,6862,78609,No,45.23488386439624,No,0,0,20,4,0,No,7,Low
CUST_0587,62,Other,Rural,Salaried,748486,24,61009,74142,58791,No,71.40721209365307,No,1,2,14,5,5,No,4,High
CUST_0588,59,Male,Urban,Salaried,723428,14,53265,13416,29406,Yes,54.93819391432885,Yes,1,0,19,5,0,No,7,Low
CUST_0589,56,Female,Semi-Urban,Salaried,707416,13,0,71591,39160,Yes,45.3355121347115,No,1,2,10,3,6,Yes,9,High
CUST_0590,31,Female,Urban,Self-Employed,1364987,7,91937,95958,7344,Yes,44.66792277602451,No,1,0,21,2,0,No,9,Low
CUST_0591,48,Female,Urban,Salaried,722703,9,101782,55693,52790,No,21.139034342725918,No,4,1,20,5,2,Yes,1,High
CUST_0592,22,Male,Semi-Urban,Salaried,867384,8,177239,120313,110267,No,57.672893003407765,No,0,1,17,4,4,Yes,10,Low
CUST_0593,52,Female,Semi-Urban,Self-Employed,829432,16,8073,26184,75123,No,43.99488163659053,Yes,0,0,23,2,3,No,4,Medium
CUST_0594,40,Female,Urban,Self-Employed,673244,8,0,105737,109760,Yes,32.450200995469885,No,1,2,27,5,1,No,7,High
CUST_0595,46,Female,Urban,Salaried,877826,2,156077,90254,77059,No,72.66154427030179,No,0,1,12,4,3,No,10,High
CUST_0596,60,Male,Semi-Urban,Salaried,872872,10,200538,18519,80686,No,13.744599352629969,No,1,1,17,2,3,No,6,Low
CUST_0597,28,Male,Semi-Urban,Salaried,877914,11,0,151323,104351,No,34.43760261418915,No,0,0,13,3,2,No,9,Low
CUST_0598,35,Male,Rural,Student,549268,9,206521,68087,64431,Yes,70.69296871948833,No,0,0,10,6,3,No,7,High
CUST_0599,64,Female,Semi-Urban,Salaried,777856,24,123003,43675,50319,Yes,52.888073523006334,No,1,2,15,4,1,No,3,High
CUST_0600,29,Male,Rural,Student,1116112,16,207344,27787,80816,Yes,43.80352680868107,No,2,0,18,4,1,Yes,7,Low
CUST_0601,26,Female,Semi-Urban,Self-Employed,787064,16,114382,63399,91346,No,51.27508857875367,Yes,0,1,15,4,2,No,10,Low
CUST_0602,27,Other,Urban,Salaried,906623,24,0,66177,43000,No,49.48535427622103,Yes,1,1,18,3,0,No,5,Low
CUST_0603,61,Male,Urban,Salaried,908462,10,107842,73079,36960,No,7.083436342851968,No,1,0,22,3,3,No,2,Medium
CUST_0604,34,Female,Semi-Urban,Salaried,996088,21,204811,61066,58471,Yes,36.26845286630096,Yes,0,0,21,4,1,No,10,Low
CUST_0605,55,Male,Semi-Urban,Salaried,1045527,3,48500,88996,75787,Yes,85.41304136284373,No,2,0,23,2,4,No,3,High
CUST_0606,24,Female,Urban,Salaried,789047,6,88962,58371,74952,No,28.516896630570812,No,2,0,14,4,2,No,6,Low
CUST_0607,63,Male,Urban,Self-Employed,531032,20,105909,11951,19395,No,37.04247464739165,No,3,0,21,5,4,No,6,High
CUST_0608,30,Female,Rural,Student,423449,13,0,65519,102790,No,31.459480917270312,No,0,0,13,5,1,No,7,Low
CUST_0609,57,Female,Semi-Urban,Salaried,1206190,6,253707,0,38970,No,42.82461941704656,No,3,0,17,5,0,No,6,High
CUST_0610,59,Female,Urban,Self-Employed,1119587,23,47889,80613,48373,Yes,30.421929216892547,Yes,1,1,19,7,1,No,9,Low
